what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1333305434366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333305434773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1333305434823
started,bundle,com.aptana.index.core.ui,3.0.0.1315934874,"com.aptana.index.core.ui",1333305438532
opened,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333305464382
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333305464459
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333305502476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333305522892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333305526101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333305533943
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333305538381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333305555115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333305564693
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333305587431
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333305604561
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333305604635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333305640921
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333305646265
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333305649694
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333305649750
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333305651958
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333305652019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333305661107
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333305662120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333305666310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333305690504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333305692824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333305706561
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333305707247
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333305720908
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333305721669
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1333305729932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1333305731385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1333305732493
executed,command,com.aptana.editor.findbar,3.0.0.1326349361,"org.eclipse.ui.edit.findbar.findNextOrPrev",1333305735932
executed,command,com.aptana.editor.findbar,3.0.0.1326349361,"org.eclipse.ui.edit.findbar.findNextOrPrev",1333305736339
executed,command,com.aptana.editor.findbar,3.0.0.1326349361,"org.eclipse.ui.edit.findbar.findNextOrPrev",1333305736767
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333305741856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333305767633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333305768319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333305780786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333305788673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333305810782
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333305886958
error,log,,,"Unexpected runtime error while computing a text hover",1333305899095
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333305901975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333305905510
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333305930728
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333305955598
