what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333401503247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333401513551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333401551638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401553876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401559193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401574700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401591966
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1333401603329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333401604241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333401608287
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1333401609880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401610657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401612044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333401613988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401615515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401647859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401674952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401676712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333401708436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1333401720092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333401722161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1333401724704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333401728122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333401810857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1333401831935
executed,command,com.aptana.editor.findbar,3.0.0.1326349361,"org.eclipse.ui.edit.findbar.findNextOrPrev",1333401835120
executed,command,com.aptana.editor.findbar,3.0.0.1326349361,"org.eclipse.ui.edit.findbar.findNextOrPrev",1333401835514
executed,command,com.aptana.editor.findbar,3.0.0.1326349361,"org.eclipse.ui.edit.findbar.findNextOrPrev",1333401835874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333401856536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333401869861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401870945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401883166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333401914402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333401926348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333401933959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333401944169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401945378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333402066701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333402127291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333402168484
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333402170392
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333402172131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333402225763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333402298731
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333402334401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333402351418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333402496903
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333402511889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333402590367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403041156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403059003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403188193
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333403190370
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333403224182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403230832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1333403230912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403264941
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333403265704
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333403293104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403297021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403310101
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333403320511
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333403333760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403342849
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333403499835
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333403499881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403504370
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333403505469
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333403520950
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333403522207
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333403541840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403565465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403568835
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333403568927
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333403570172
closed,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333403570172
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333403572335
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333403575345
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333403575452
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333403577119
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333403577235
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333403609334
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333403623566
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333403627730
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333403629663
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333403635892
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333403637270
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333403642483
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1333403685792
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1333403689149
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1333403723113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1333403724184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333403724987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403776708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403827080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403863336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403868281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403870409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333403876887
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1333404056316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333404057268
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1333404057418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333404058449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333404175954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333404273921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333404302504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333404316878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333404335065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333404350081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333404414319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333404807951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333404836530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405470940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405473861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405483961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405543012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405627993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333405706788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333405718705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405745704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405753896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333405783241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405795557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405815458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333405849094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405853587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405863731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333405882959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405884033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405902720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405915136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405918081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405970900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333405991871
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1333406019707
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1333406020043
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1333406020395
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1333406020644
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1333406021490
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1333406021923
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1333406022299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1333406028113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333406029587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333406036511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333406040318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333406043862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333406059860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1333406100720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1333406101062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1333406101418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1333406101770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1333406102161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1333406102561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1333406103015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1333406103416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1333406103817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333406105105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333406106098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333406119164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333406137757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333406184931
error,log,,,"class org.eclipse.php.internal.debug.core.xdebug.dbgp.session.DBGpSession : Unexpected null from readResponse waiting for Init",1333406238446
error,log,,,"class org.eclipse.php.internal.debug.core.xdebug.communication.XDebugCommunicationDaemon : Unexpected Exception: Listener thread still listening\njava.lang.NegativeArraySizeException\n\tat org.eclipse.php.internal.debug.core.xdebug.dbgp.session.DBGpSession.readResponse(DBGpSession.java:539)\n\tat org.eclipse.php.internal.debug.core.xdebug.dbgp.session.DBGpSession.<init>(DBGpSession.java:88)\n\tat org.eclipse.php.internal.debug.core.xdebug.communication.XDebugCommunicationDaemon.startConnectionThread(XDebugCommunicationDaemon.java:149)\n\tat org.eclipse.php.internal.debug.core.daemon.AbstractDebuggerCommunicationDaemon$ReceiverThread.run(AbstractDebuggerCommunicationDaemon.java:215)\n\tat java.lang.Thread.run(Thread.java:680)\n",1333406238554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333406252265
error,log,,,"class org.eclipse.php.internal.debug.core.xdebug.communication.XDebugCommunicationDaemon : Unexpected Exception: Listener thread still listening\njava.lang.NegativeArraySizeException\n\tat org.eclipse.php.internal.debug.core.xdebug.dbgp.session.DBGpSession.readResponse(DBGpSession.java:539)\n\tat org.eclipse.php.internal.debug.core.xdebug.dbgp.session.DBGpSession.<init>(DBGpSession.java:88)\n\tat org.eclipse.php.internal.debug.core.xdebug.communication.XDebugCommunicationDaemon.startConnectionThread(XDebugCommunicationDaemon.java:149)\n\tat org.eclipse.php.internal.debug.core.daemon.AbstractDebuggerCommunicationDaemon$ReceiverThread.run(AbstractDebuggerCommunicationDaemon.java:215)\n\tat java.lang.Thread.run(Thread.java:680)\n",1333406280023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333407702187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333407795510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333407796351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333407810754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333407834438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333407863955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333407882960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333407884243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333407895290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333407897095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333407899614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333407902177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333407903898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333407912164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333407946075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333407951299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333407953897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333408041027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333408056520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333408084516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333408091817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333408093597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333408103905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333408109836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333408110855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333408130672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333408278497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333408280657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333408428907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333408538248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1333408586316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333408588940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333408608052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1333408611384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333408619781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333408629267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333408678886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333408685546
